66,61,44,26,101,101,95,19,33,77,105,24,28,27,19,30
102,102,97,18,69,63,47,25,33,77,105,24,29,29,20,31
69,63,47,25,30,29,20,31,33,77,104,24,102,103,97,18
65,60,44,26,33,77,104,24,101,101,95,20,28,27,19,28
29,28,20,29,67,61,45,25,33,77,104,24,101,102,95,19
101,102,95,19,33,77,104,24,29,28,20,29,66,61,45,26
101,102,96,19,67,61,46,26,29,28,20,29,33,77,104,24
101,102,95,19,33,77,104,24,67,61,46,26,29,29,20,29
68,61,47,25,33,77,104,24,30,29,20,29,102,102,95,19
30,29,20,29,102,102,95,19,68,61,47,26,33,77,104,24
32,77,104,24,68,61,47,26,30,29,20,29,101,102,96,19
101,102,96,19,69,61,47,25,30,30,20,29,32,77,104,24
31,31,21,31,102,103,97,19,32,77,104,24,71,63,48,24
44,85,112,15,96,92,80,28,40,37,27,43,23,68,92,12
30,30,20,29,101,102,96,19,69,61,47,25,33,77,104,25
32,77,104,25,68,60,47,25,30,30,20,29,101,102,95,20
68,60,47,25,30,30,20,29,101,102,95,20,32,77,104,25
97,93,82,28,41,82,110,17,41,37,27,43,23,66,87,10
69,61,48,25,32,76,104,25,30,30,20,29,101,102,96,20
71,62,48,24,102,103,97,19,31,31,21,30,32,76,104,25
31,31,21,30,32,76,104,25,72,63,49,24,102,103,98,19
71,62,48,24,102,103,97,19,32,76,104,25,31,31,21,30
102,102,96,19,32,76,104,25,31,31,21,30,70,62,48,24
31,32,21,30,32,76,104,25,72,63,49,24,102,103,97,19
70,61,47,24,102,102,96,19,32,76,104,25,31,31,20,29
102,102,96,19,32,76,104,25,70,61,48,25,31,31,20,29
73,63,49,24,32,76,103,25,102,103,98,18,32,32,21,31
70,61,48,25,32,76,104,25,102,102,96,19,31,31,20,29
70,61,48,25,32,76,104,25,102,102,96,19,31,31,20,29
31,31,20,29,70,61,48,24,32,76,104,25,102,102,96,19
71,62,48,24,102,103,97,18,30,31,20,30,32,76,104,25
70,61,48,24,102,102,96,19,30,31,20,30,32,76,104,25
70,61,47,24,30,30,20,29,102,102,96,19,32,76,104,25
32,76,104,25,102,102,96,19,70,61,47,24,30,30,20,29
102,102,96,19,32,76,104,25,70,61,47,24,30,31,20,30
32,76,104,25,102,102,95,20,69,60,47,25,30,30,19,29
102,102,95,19,69,60,47,25,32,76,104,25,30,30,19,29
102,102,96,19,70,61,48,25,32,76,104,25,30,31,20,29
102,102,96,19,32,76,104,25,70,61,48,25,30,31,20,29
71,61,48,24,31,31,20,29,102,102,96,19,32,76,104,25
31,32,21,30,102,103,98,19,73,63,49,24,32,75,103,25
70,61,48,25,102,102,96,20,30,31,20,29,32,75,103,25
32,75,103,25,102,103,97,19,31,31,21,30,72,62,49,24
71,61,48,24,102,102,96,19,31,31,20,30,32,75,103,25
32,76,104,25,102,102,96,19,71,61,48,24,31,31,20,30
102,102,96,19,71,61,48,24,31,31,20,30,32,76,104,25
103,103,97,19,32,32,21,31,32,76,103,25,73,63,50,24
71,61,48,24,32,76,103,25,31,31,21,29,102,102,96,19
70,61,48,24,30,31,20,29,102,102,96,19,32,76,103,25
70,61,48,24,30,30,20,29,32,76,103,25,102,102,95,20
31,31,21,30,72,63,49,24,102,103,97,19,32,76,103,25
32,76,103,25,69,61,47,25,30,30,20,29,102,102,95,20
102,102,94,20,32,76,104,25,68,60,46,25,30,29,19,29
32,76,103,24,30,29,19,29,68,60,46,25,102,102,95,20
102,102,94,20,32,76,103,24,68,60,46,25,30,29,19,29
32,76,103,24,31,31,21,31,103,103,97,19,72,63,48,24
69,60,47,25,30,29,19,29,102,102,95,20,32,76,103,24
70,61,47,25,32,76,103,24,102,103,96,19,30,30,20,30
102,102,96,20,30,29,20,29,32,76,103,24,69,61,47,25
32,77,103,24,68,60,46,26,30,29,19,29,102,102,95,20
32,77,105,23,68,62,44,25,102,102,96,20,28,27,18,30
102,103,97,19,29,28,19,30,69,63,45,25,32,77,105,23
33,78,105,23,67,61,44,26,28,27,18,29,102,102,95,20
33,78,105,23,102,102,95,20,66,61,44,26,28,27,18,29
67,61,44,26,28,27,18,29,33,78,105,23,102,102,96,20
66,61,44,27,33,78,105,23,102,102,95,20,28,27,18,29
102,102,95,20,67,61,45,26,33,78,105,23,29,27,19,29
102,103,97,20,32,77,104,22,29,28,19,30,69,62,46,26
102,103,97,19,30,29,20,31,70,63,47,26,32,77,104,22
101,102,95,20,33,77,104,22,67,61,44,27,28,27,19,29
33,77,104,22,29,28,20,30,69,63,46,26,102,102,97,19
67,61,44,27,102,102,95,20,28,27,19,29,33,77,104,22
69,62,45,26,33,77,104,22,29,28,20,30,102,102,96,20
28,27,20,29,102,102,95,20,33,77,104,22,67,61,44,27
101,102,95,21,67,61,44,27,28,27,20,29,33,77,104,22
29,27,20,29,67,61,45,27,101,102,95,20,33,77,104,22
70,63,46,26,33,76,103,22,102,103,97,19,30,29,21,30
101,101,94,20,67,60,44,27,33,76,103,22,28,27,20,28
101,102,95,20,32,76,103,22,29,28,20,29,68,61,45,27
32,76,103,22,102,103,96,19,30,29,21,30,70,63,47,26
102,103,96,19,32,76,103,22,30,29,21,30,70,63,47,26
68,61,45,26,101,102,95,20,29,28,20,29,32,76,103,22
67,60,45,27,101,101,94,20,32,76,103,22,29,27,20,29
29,27,20,29,32,76,103,22,67,60,45,27,101,101,94,20
101,101,94,20,67,60,45,27,32,76,103,22,29,27,20,29
67,60,45,27,29,27,20,29,101,101,94,20,32,76,103,22
101,101,93,20,67,60,45,27,29,27,20,29,33,77,103,23
29,27,20,29,101,101,93,20,33,77,103,23,67,60,45,26
33,77,103,23,101,101,93,20,67,60,45,26,29,27,20,29
33,77,103,23,67,59,45,26,101,101,93,20,29,27,20,29
33,77,103,23,101,101,93,20,67,59,45,26,29,27,20,29
102,102,95,19,33,77,103,23,30,29,21,30,70,61,46,26
33,77,103,23,101,101,93,20,67,59,45,26,29,27,20,29
33,77,103,23,29,27,20,29,101,101,93,20,67,59,45,26
101,101,93,20,33,77,103,23,67,59,45,26,29,27,20,29
68,59,45,26,33,77,103,23,101,101,93,20,29,28,20,29
33,77,103,23,68,60,46,26,30,28,20,30,101,101,93,20
33,77,103,23,71,62,48,25,102,102,95,19,31,29,21,31
70,61,47,25,102,102,94,19,33,77,103,24,30,29,21,30
68,59,46,25,30,28,20,29,101,101,93,20,33,77,103,24
101,101,94,19,33,77,103,24,30,29,21,30,70,61,47,25
101,100,92,20,33,77,103,24,67,59,45,26,29,27,20,29
71,62,47,25,101,101,95,19,33,77,103,24,30,29,21,31
71,62,47,25,101,101,95,19,33,77,103,24,30,29,21,31
33,77,103,24,101,101,95,19,31,29,21,31,71,62,47,25
30,29,21,31,33,77,104,24,101,101,95,19,71,62,47,25
71,61,47,25,33,77,104,24,30,29,21,30,101,101,95,19
33,77,104,24,101,101,93,19,68,60,45,26,29,27,20,29
101,100,93,20,33,77,104,24,68,59,45,26,29,27,20,29
68,59,45,26,34,77,104,24,29,27,20,29,101,100,93,19
34,77,104,24,101,100,93,19,68,59,45,26,29,27,20,29
70,61,47,25,101,101,94,19,34,77,104,24,30,28,21,30
34,77,104,23,68,59,45,26,101,100,92,20,29,27,20,29
101,100,92,20,34,77,104,23,29,27,20,29,68,59,46,26
68,59,46,26,34,77,104,23,29,27,20,29,101,101,93,19
67,58,45,26,29,27,20,29,34,77,104,23,101,100,92,20
70,60,47,25,101,101,94,19,30,28,21,30,34,77,104,23
68,59,46,26,29,27,20,29,34,77,104,23,101,101,93,19
68,59,46,26,29,27,20,30,34,77,104,23,101,101,93,19
101,101,93,19,29,27,20,30,68,59,46,26,34,77,104,23
27,26,19,31,101,101,95,18,68,61,44,26,35,78,106,23
27,24,18,30,65,59,42,27,101,100,93,19,35,78,106,22
35,78,106,22,65,59,43,27,27,25,18,30,101,101,93,19
27,24,18,30,101,100,92,20,64,59,42,27,35,78,106,22
28,26,19,31,102,102,95,19,68,61,45,27,35,78,106,21
65,59,43,27,101,101,92,20,28,25,18,30,36,78,106,21
64,59,43,28,36,78,106,21,101,100,92,20,28,25,18,29
65,60,44,28,36,78,105,20,28,26,18,30,101,101,93,20
102,102,95,20,29,27,19,31,36,78,105,20,68,62,45,27
35,78,105,19,67,61,44,28,29,26,19,31,102,101,95,20
29,26,19,30,36,79,105,19,102,101,93,21,65,60,44,28
30,27,20,32,35,79,105,18,67,62,45,28,102,102,95,20
29,26,19,31,102,101,93,21,65,60,44,29,36,79,105,18
65,60,44,29,29,27,19,31,102,101,93,21,36,79,105,18
67,62,45,29,30,28,20,32,102,102,95,20,35,79,104,17
31,29,20,33,69,63,46,28,102,102,96,20,35,78,104,17
30,28,20,32,67,62,45,29,102,102,95,20,36,78,104,17
101,101,93,21,65,59,43,30,29,27,19,30,36,79,104,16
64,59,43,30,29,27,19,30,36,79,104,16,101,101,92,21
35,78,104,16,65,60,43,30,101,101,92,21,30,27,20,31
101,101,92,21,65,60,43,30,30,27,20,31,35,78,104,16
63,59,42,31,101,100,90,22,29,26,19,30,36,78,104,16
35,78,104,16,63,59,41,31,29,26,19,30,101,100,90,22
35,78,104,16,64,60,42,30,30,26,19,30,101,101,91,21
31,28,20,33,102,102,93,20,68,62,44,29,35,78,104,16
74,92,99,35,63,51,50,26,30,23,19,28,59,87,20,9
63,59,41,31,35,78,104,16,30,25,19,30,101,100,90,22
101,100,90,22,63,59,41,31,36,78,104,16,29,25,19,30
65,60,42,30,30,26,19,31,36,78,103,15,102,101,91,21
102,101,92,20,67,62,43,29,36,77,102,16,31,27,20,33
67,63,42,30,36,76,102,16,102,101,93,20,31,27,20,33
101,100,90,21,63,60,40,31,36,76,102,15,30,25,19,30
63,60,40,31,36,76,102,15,101,99,89,21,30,25,19,30
101,100,90,21,63,60,40,31,36,76,101,16,30,24,19,30
36,75,101,16,64,61,40,31,101,100,91,21,31,25,20,31
62,60,39,32,101,99,89,22,36,75,101,16,30,24,19,29
62,61,39,31,101,99,89,21,31,24,19,29,36,76,101,16
102,101,93,20,68,64,42,29,36,76,101,16,32,28,21,33
101,99,90,21,36,76,102,16,63,61,39,31,31,25,20,29
36,81,20,9,68,92,103,30,84,68,53,24,37,27,26,36
101,99,89,22,63,61,38,31,36,76,102,16,31,25,20,29
32,28,21,32,68,63,41,30,36,75,101,17,101,101,92,20
36,76,101,17,101,101,93,20,33,29,21,33,69,64,42,29
63,62,38,31,36,75,101,17,100,99,89,21,32,25,21,29
33,28,21,31,67,64,41,29,36,75,101,17,101,101,92,20
101,101,92,20,36,76,101,18,67,64,41,29,33,28,21,31
34,25,25,31,38,82,21,10,79,61,50,24,69,92,101,33
33,29,22,32,36,76,101,18,68,64,41,28,101,101,92,20
100,98,88,22,32,22,21,26,37,76,101,19,60,61,36,32
60,62,36,32,37,76,101,19,32,22,21,25,100,99,88,22
60,62,35,32,100,98,88,22,37,76,102,19,32,22,21,25
32,22,21,25,100,98,88,22,37,76,102,19,60,62,35,32
32,22,21,25,60,62,35,32,38,76,102,19,100,99,87,22
69,64,40,29,37,76,102,19,33,30,21,31,101,101,91,20
101,99,89,21,38,76,102,19,62,64,35,32,33,23,21,26
83,64,50,24,35,25,26,31,38,83,20,11,68,92,102,32
33,22,20,25,37,75,101,19,101,100,90,21,62,63,35,32
32,22,20,25,37,75,101,19,62,63,35,32,101,100,90,21
32,22,20,25,37,75,102,19,101,99,89,22,61,62,35,32
33,23,20,26,36,75,102,19,101,100,90,21,63,64,35,32
101,99,89,21,61,63,33,32,37,77,104,19,30,21,19,26
101,99,89,21,36,77,104,19,61,63,33,32,30,21,19,26
41,86,16,10,81,62,49,24,67,92,103,33,33,25,24,31
36,77,104,19,32,22,20,26,63,64,34,32,101,100,89,21
65,92,105,31,40,85,17,10,35,26,24,32,84,66,51,25
33,23,20,26,36,77,104,19,63,65,34,32,101,100,90,21
101,100,89,21,32,22,19,25,36,77,104,19,63,63,34,32
40,85,17,9,84,65,50,25,35,26,24,31,65,92,104,32
101,100,89,21,33,23,20,25,63,63,35,32,36,77,104,20
34,29,20,29,69,65,40,29,35,77,104,20,102,102,92,20
33,23,20,25,35,77,104,20,101,100,89,21,63,63,35,32
35,77,104,20,101,100,89,21,63,63,36,32,33,23,19,25
35,77,104,20,33,23,20,25,101,100,89,21,64,63,36,31
101,101,92,20,67,65,38,30,34,77,104,20,34,26,20,27
34,77,103,20,68,65,38,30,34,26,20,27,101,101,93,20
33,23,19,25,101,100,91,21,34,77,104,21,65,63,36,32
34,77,104,21,64,62,37,32,101,100,90,20,33,23,19,25
33,77,104,21,102,102,94,18,34,28,20,30,70,65,41,29
34,78,104,21,64,62,37,32,33,23,19,26,101,99,90,20
100,99,89,20,64,62,37,31,34,77,104,20,32,23,19,26
33,24,20,27,34,77,104,20,100,100,91,19,66,63,38,31
64,62,37,32,34,78,104,20,100,99,89,20,32,23,19,26
100,99,89,20,63,62,37,32,35,78,105,20,32,23,19,27
35,78,105,20,100,99,89,20,63,61,38,32,32,23,19,26
100,99,88,20,35,78,105,20,32,23,19,26,62,61,38,32
68,63,42,29,35,78,105,20,101,101,92,18,33,28,20,31
81,68,47,20,103,107,95,24,37,82,110,31,29,33,23,22
37,82,110,32,81,68,47,20,103,107,94,24,29,33,24,22
102,107,95,24,37,82,109,33,82,69,47,20,30,34,25,22
84,71,47,20,102,107,96,24,36,81,108,33,30,35,26,22
102,107,96,23,30,34,25,22,84,72,47,19,36,81,108,34
82,71,46,19,29,33,24,22,35,81,108,35,102,107,95,23
102,107,94,23,35,81,108,35,28,31,23,21,80,70,46,19
80,71,47,19,34,80,108,36,28,30,22,20,102,107,95,23
34,81,108,37,29,30,22,19,103,108,96,23,81,71,48,19
77,68,47,19,28,28,21,17,102,107,94,25,34,81,109,38
77,68,48,18,33,81,109,38,28,28,21,17,102,107,94,25
76,68,49,18,27,28,21,17,33,81,109,38,102,108,95,25
34,81,109,39,76,68,49,18,102,108,95,25,28,28,22,16
74,67,50,18,27,28,22,16,102,108,95,26,33,80,109,39
33,80,108,39,28,29,24,17,76,69,50,18,102,108,97,25
28,28,23,17,75,69,50,18,32,79,108,39,102,108,97,24
39,36,29,24,43,88,115,20,100,100,83,32,26,72,98,22
27,28,23,16,32,79,107,40,103,108,97,24,77,70,49,18
27,29,23,16,103,108,97,24,77,70,49,18,32,79,108,40
76,70,49,18,32,79,108,40,26,29,23,16,103,108,97,24
32,79,108,41,77,72,50,17,26,30,24,16,103,108,97,24
103,108,96,24,32,79,108,41,72,69,48,17,24,28,22,15
25,30,23,17,104,108,96,24,75,71,49,16,31,79,108,41
103,109,97,23,25,30,23,18,76,71,49,16,31,78,108,41
30,79,108,41,23,27,21,17,72,69,47,17,103,108,97,23
24,28,22,18,76,71,47,16,30,78,107,41,103,108,97,23
103,109,97,23,24,27,22,17,30,78,107,41,75,71,47,16
73,69,47,16,30,78,107,42,103,108,96,23,24,26,21,17
23,26,21,16,72,68,48,17,30,78,107,42,103,108,96,23
30,78,107,41,72,67,49,16,24,26,21,16,103,108,95,24
103,108,95,25,30,78,107,41,71,65,49,17,24,26,21,16
25,27,22,16,30,78,106,41,103,108,96,24,73,66,50,17
75,66,50,17,103,108,97,24,30,78,106,40,25,27,23,16
29,78,106,40,75,66,49,17,25,26,22,16,102,108,97,25
25,26,22,16,29,78,106,40,102,108,97,25,75,67,49,17
29,77,106,40,75,67,50,17,25,25,22,16,102,108,97,25
29,77,106,39,74,67,50,17,25,25,22,16,103,108,97,26
74,67,50,18,25,26,23,16,103,108,97,26,29,77,106,39
26,27,23,16,75,68,51,18,29,77,106,38,102,108,98,26
102,108,97,26,73,66,51,18,29,77,106,38,25,26,22,16
28,77,106,38,73,67,51,18,25,26,23,16,102,107,97,25
75,68,52,18,103,108,98,24,26,26,23,17,28,77,106,38
62,100,114,9,37,35,30,25,26,74,103,34,101,98,81,30
74,67,51,19,29,77,106,38,103,108,97,24,26,26,23,17
74,67,51,19,26,27,22,17,29,77,107,38,103,107,96,24
29,77,107,38,74,67,51,19,26,27,22,17,103,108,97,24
103,107,96,24,29,77,107,38,73,66,51,18,26,28,23,18
29,77,107,37,25,28,22,18,104,107,96,24,73,66,51,19
73,66,51,19,25,28,22,18,30,78,107,37,104,107,96,24
104,107,96,24,74,66,50,19,25,28,21,19,30,78,107,37
74,66,50,19,104,107,96,24,25,29,21,19,30,78,108,36
26,29,22,20,30,78,108,36,76,68,50,19,104,108,96,23
76,68,50,19,26,30,21,20,104,108,96,23,31,78,108,36
75,67,49,19,31,79,108,36,104,108,96,23,25,30,21,20
32,79,108,37,74,66,48,19,104,108,95,23,25,30,21,20
104,108,96,23,32,79,108,37,25,30,21,20,76,67,48,19
31,79,108,36,75,67,48,18,25,30,21,20,104,108,95,23
103,108,96,23,31,79,108,36,26,31,21,21,76,68,48,18
76,68,48,18,103,108,96,23,26,31,21,21,31,79,108,36
77,68,48,18,102,108,96,23,26,32,21,21,31,79,108,36
101,108,97,22,80,70,48,16,26,32,21,22,32,79,109,37
32,79,109,37,79,69,48,17,101,108,97,23,25,32,21,22
79,69,47,16,101,108,96,23,25,33,21,21,32,80,109,37
80,69,48,16,25,33,21,21,33,80,109,37,101,108,97,23
33,80,108,36,26,34,21,21,81,69,48,17,102,108,97,23
27,34,22,21,33,80,108,36,101,108,98,23,82,70,48,17
82,70,47,17,33,79,108,37,101,107,98,23,27,35,22,21
33,80,109,37,83,71,47,17,28,35,23,21,101,107,98,23
101,107,98,23,33,80,108,37,83,71,47,17,28,35,23,21
85,72,47,17,101,108,99,22,33,79,108,36,29,36,23,22
32,79,108,36,28,35,22,21,101,107,98,23,84,72,46,18
100,107,99,22,32,79,108,37,86,73,47,17,29,36,23,22
85,72,47,17,32,79,107,37,28,35,23,21,101,107,98,22
28,35,23,21,32,79,107,38,101,107,98,22,84,71,46,17
83,71,46,17,27,35,22,21,31,79,107,38,101,107,97,22
84,71,47,17,31,79,107,38,100,107,98,22,27,35,22,21
27,36,23,22,84,71,47,17,31,79,107,38,101,107,98,21
83,70,47,17,31,78,107,38,27,36,22,21,101,107,97,22
100,108,99,21,31,78,107,38,85,72,47,17,27,36,22,22
83,71,46,16,101,107,98,21,31,78,107,39,27,36,22,22
100,107,97,21,30,78,107,39,84,71,46,16,27,36,22,22
30,78,107,40,100,107,97,20,84,72,46,16,27,37,22,22
100,107,97,20,26,37,21,21,84,72,46,16,30,78,107,41
100,107,96,21,25,37,20,20,30,77,107,42,82,71,44,15
30,77,107,43,83,72,44,15,25,38,20,20,100,107,96,20
30,77,106,45,100,106,96,20,25,38,20,19,84,73,43,14
86,76,43,13,29,77,106,46,99,107,98,20,25,39,20,19
85,76,41,12,25,38,19,19,29,77,107,47,99,107,97,20
26,39,20,19,28,76,106,48,99,107,98,19,88,79,41,12
87,79,42,12,97,108,99,20,28,76,106,48,26,38,19,18
97,108,99,21,86,79,42,12,27,38,20,17,28,76,106,49
96,108,99,21,86,80,42,12,27,38,21,17,28,76,105,48
29,76,105,49,87,80,43,12,27,37,21,16,97,109,99,20
26,34,21,15,83,79,43,12,97,108,98,20,28,76,106,50
